,id,x,y,endX,endY,teamId,playerId,eventType,outcomeType,minute
940,2610592743.0,5.0,49.9,5.4,57.1,32,260843.0,Pass,Successful,58
941,2610748579.0,6.2,55.9,7.6,48.1,32,22079.0,Pass,Successful,58
942,2610592761.0,10.7,49.7,34.2,46.6,32,260843.0,Pass,Successful,58
943,2610748895.0,32.3,45.2,54.6,36.3,32,336915.0,Pass,Successful,58
944,2610748921.0,54.6,36.3,45.0,35.2,32,343346.0,Pass,Successful,58
947,2610592863.0,28.4,94.6,9.9,73.1,167,402664.0,Pass,Successful,58
948,2610592883.0,10.5,79.0,47.0,100.0,167,121774.0,Pass,Unsuccessful,58
949,2610593017.0,53.5,0.0,43.0,17.3,32,353418.0,Pass,Successful,58
950,2610593165.0,40.0,25.4,38.9,42.8,32,99487.0,Pass,Successful,58
951,2610593205.0,37.1,36.2,32.0,22.7,32,22079.0,Pass,Successful,58
952,2610593263.0,35.1,19.0,52.6,22.5,32,99487.0,Pass,Successful,58
956,2610593897.0,54.9,72.1,64.8,82.9,167,101374.0,Pass,Successful,59
959,2610593927.0,25.8,5.2,28.5,5.2,32,353418.0,Pass,Unsuccessful,59
961,2610593997.0,33.4,18.1,30.1,44.6,32,123761.0,Pass,Unsuccessful,59
962,2610594091.0,77.9,37.8,86.0,27.9,167,315227.0,Pass,Successful,59
964,2610594167.0,84.8,15.9,72.4,19.6,167,303139.0,Pass,Successful,59
965,2610594197.0,69.7,17.1,54.7,21.3,167,331254.0,Pass,Successful,59
966,2610594225.0,54.7,21.3,46.4,48.6,167,69778.0,Pass,Successful,59
967,2610594259.0,46.4,48.6,55.0,79.7,167,313171.0,Pass,Successful,59
968,2610594311.0,55.1,83.1,65.4,96.3,167,402664.0,Pass,Successful,59
969,2610594339.0,62.1,94.2,45.0,92.2,167,113069.0,Pass,Successful,60
970,2610594411.0,45.1,91.2,34.4,64.9,167,402664.0,Pass,Successful,60
971,2610594431.0,34.3,61.5,42.8,46.8,167,313171.0,Pass,Successful,60
972,2610594481.0,43.0,46.8,53.5,46.3,167,303139.0,Pass,Successful,60
973,2610594603.0,53.5,46.3,59.4,25.5,167,101374.0,Pass,Successful,60
974,2610594657.0,72.7,15.4,64.8,15.7,167,365409.0,Pass,Successful,60
975,2610594693.0,63.0,14.7,66.7,5.1,167,69778.0,Pass,Successful,60
976,2610594731.0,63.0,7.5,44.3,8.5,167,365409.0,Pass,Successful,60
977,2610594781.0,39.5,10.2,24.0,26.7,167,69778.0,Pass,Successful,60
978,2610594827.0,23.9,28.9,22.9,53.7,167,313171.0,Pass,Successful,60
979,2610594859.0,25.6,53.9,29.4,40.5,167,121774.0,Pass,Successful,60
980,2610594927.0,31.6,35.8,53.1,42.2,167,303139.0,Pass,Successful,60
981,2610594937.0,50.3,33.8,56.3,25.0,167,315227.0,Pass,Unsuccessful,60
983,2610595031.0,59.8,12.5,85.9,19.3,167,365409.0,Pass,Unsuccessful,60
985,2610595061.0,8.0,73.5,4.4,61.5,32,22079.0,Pass,Successful,60
986,2610595117.0,4.4,61.5,3.2,81.9,32,260843.0,Pass,Successful,60
987,2610595147.0,3.2,81.9,37.4,77.8,32,22079.0,Pass,Unsuccessful,60
988,2610595183.0,62.3,17.1,54.2,18.4,167,303139.0,Pass,Successful,60
989,2610595217.0,54.2,18.4,54.7,0.0,167,313171.0,Pass,Unsuccessful,60
990,2610595457.0,44.7,100.0,40.0,72.5,32,100008.0,Pass,Successful,61
991,2610595477.0,40.0,72.5,27.0,68.7,32,336915.0,Pass,Successful,61
992,2610595511.0,25.5,68.7,15.2,45.5,32,99487.0,Pass,Successful,61
993,2610595531.0,17.9,43.5,29.1,42.2,32,260843.0,Pass,Successful,61
994,2610595583.0,34.6,30.0,44.7,5.5,32,336915.0,Pass,Successful,61
995,2610595637.0,45.4,5.6,36.7,15.1,32,353418.0,Pass,Successful,61
996,2610595711.0,37.5,24.0,31.1,39.6,32,336915.0,Pass,Successful,61
997,2610595769.0,38.8,42.0,56.2,93.8,32,99487.0,Pass,Successful,61
998,2610595839.0,54.6,92.1,46.8,64.8,32,100008.0,Pass,Successful,61
999,2610595883.0,47.3,57.5,75.3,12.2,32,22079.0,Pass,Unsuccessful,61
1002,2610596013.0,37.9,94.7,43.3,82.6,167,402664.0,Pass,Successful,61
1003,2610596083.0,44.9,73.8,45.5,48.1,167,136741.0,Pass,Successful,61
1004,2610596111.0,49.1,43.4,50.4,24.0,167,365409.0,Pass,Successful,61
1005,2610596189.0,57.2,12.9,71.0,5.8,167,69778.0,Pass,Successful,61
1006,2610596221.0,70.1,7.6,67.1,22.6,167,331254.0,Pass,Successful,62
1007,2610596235.0,67.1,22.6,62.5,30.4,167,365409.0,Pass,Successful,62
1008,2610596269.0,62.5,30.4,61.0,19.9,167,303139.0,Pass,Successful,62
1009,2610596311.0,58.5,18.3,44.3,15.9,167,365409.0,Pass,Successful,62
1010,2610596377.0,42.9,16.7,29.0,50.3,167,313171.0,Pass,Successful,62
1011,2610596411.0,27.1,51.2,38.3,55.1,167,121774.0,Pass,Successful,62
1012,2610596503.0,37.0,54.7,34.6,31.1,167,101374.0,Pass,Successful,62
1013,2610596619.0,40.4,26.7,47.6,25.2,167,313171.0,Pass,Successful,62
1014,2610596671.0,47.8,16.6,58.7,3.9,167,303139.0,Pass,Successful,62
1015,2610596715.0,81.9,10.8,78.6,28.6,167,69778.0,Pass,Successful,62
1017,2610597081.0,3.5,58.1,10.2,52.1,32,22079.0,Pass,Successful,62
1018,2610597095.0,10.2,52.1,31.3,92.4,32,260843.0,Pass,Successful,62
1019,2610597127.0,31.3,92.4,31.9,75.7,32,100008.0,Pass,Successful,62
1020,2610597139.0,31.9,75.7,28.5,87.5,32,69344.0,Pass,Successful,62
1021,2610597179.0,28.5,87.8,23.6,76.7,32,100008.0,Pass,Successful,62
1022,2610597251.0,23.4,72.0,15.8,63.2,32,22079.0,Pass,Successful,63
1023,2610597293.0,22.2,65.6,26.9,88.1,32,260843.0,Pass,Successful,63
1024,2610597329.0,32.3,89.5,59.0,69.0,32,22079.0,Pass,Successful,63
1025,2610597339.0,59.0,69.0,55.8,75.7,32,300299.0,Pass,Unsuccessful,63
1026,2610597369.0,32.6,20.6,24.7,22.6,167,303139.0,Pass,Successful,63
1028,2610597455.0,24.7,22.6,7.4,42.1,167,69778.0,Pass,Successful,63
1029,2610597463.0,8.1,49.5,15.5,54.2,167,121774.0,Pass,Successful,63
1030,2610597497.0,15.5,54.2,18.6,34.1,167,101374.0,Pass,Successful,63
1031,2610597565.0,18.6,34.1,45.7,69.4,167,313171.0,Pass,Successful,63
1032,2610597619.0,45.7,69.4,43.3,94.1,167,113069.0,Pass,Successful,63
1033,2610597633.0,43.3,94.1,41.0,82.4,167,402664.0,Pass,Unsuccessful,63
1035,2610597731.0,62.2,16.3,69.6,31.8,32,336915.0,Pass,Successful,63
1036,2610597771.0,69.2,37.6,64.3,37.0,32,439584.0,Pass,Successful,63
1037,2610597813.0,64.8,36.2,71.7,24.8,32,69344.0,Pass,Successful,63
1038,2610597841.0,74.2,23.0,77.4,5.5,32,336915.0,Pass,Successful,63
1039,2610597871.0,77.4,5.5,73.6,9.6,32,123761.0,Pass,Successful,63
1040,2610597919.0,73.6,9.6,70.1,22.7,32,353418.0,Pass,Successful,63
1041,2610597957.0,71.5,22.4,80.5,8.5,32,69344.0,Pass,Successful,63
1042,2610597993.0,82.0,9.1,72.8,13.4,32,353418.0,Pass,Successful,63
1043,2610598035.0,75.9,14.4,92.9,47.3,32,69344.0,Pass,Unsuccessful,63
1045,2610598137.0,66.5,66.2,54.2,44.9,32,100008.0,Pass,Successful,63
1046,2610598201.0,54.2,44.9,59.6,25.9,32,99487.0,Pass,Successful,63
1047,2610598237.0,59.8,30.9,53.3,46.3,32,69344.0,Pass,Successful,64
1048,2610598259.0,52.6,42.9,57.3,13.8,32,99487.0,Pass,Successful,64
1049,2610598325.0,58.7,13.2,78.4,2.4,32,69344.0,Pass,Successful,64
1050,2610598371.0,75.9,12.5,94.2,23.6,32,353418.0,Pass,Successful,64
1051,2610598405.0,94.7,23.9,91.3,54.5,32,123761.0,Pass,Unsuccessful,64
1056,2610598507.0,19.4,23.5,31.0,18.6,167,331254.0,Pass,Successful,64
1058,2610598613.0,61.5,12.7,56.7,16.9,167,365409.0,Pass,Successful,64
1059,2610598645.0,61.8,16.2,62.4,5.3,167,331254.0,Pass,Successful,64
1060,2610598677.0,57.2,6.8,41.7,8.6,167,365409.0,Pass,Successful,64
1061,2610598723.0,38.9,13.5,32.7,43.9,167,69778.0,Pass,Successful,64
1062,2610598795.0,33.3,43.9,36.2,67.4,167,313171.0,Pass,Successful,64
1063,2610598849.0,37.1,69.4,53.2,81.7,167,402664.0,Pass,Successful,64
1064,2610598885.0,42.3,77.0,34.5,49.2,167,136741.0,Pass,Successful,64
1065,2610598919.0,35.2,45.1,40.0,13.4,167,313171.0,Pass,Successful,64
1066,2610598989.0,41.1,12.2,55.5,6.4,167,69778.0,Pass,Successful,64
1067,2610599071.0,51.7,12.9,61.2,21.1,167,331254.0,Pass,Successful,65
1068,2610599167.0,62.2,24.8,69.3,57.9,167,101374.0,Pass,Successful,65
1072,2610599271.0,10.9,52.5,22.1,60.4,32,260843.0,Pass,Successful,65
1073,2610599373.0,22.5,64.5,12.1,70.2,32,69344.0,Pass,Successful,65
1074,2610599449.0,12.7,81.9,44.8,93.2,32,22079.0,Pass,Successful,65
1077,2610599563.0,43.1,100.0,45.9,77.8,32,300299.0,Pass,Successful,65
1078,2610599583.0,55.6,76.1,62.0,64.8,32,69344.0,Pass,Successful,65
1079,2610599607.0,62.5,56.8,67.3,30.0,32,439584.0,Pass,Successful,65
1080,2610599629.0,68.0,29.4,75.4,14.9,32,343346.0,Pass,Successful,65
1081,2610599641.0,81.5,16.3,89.6,38.5,32,353418.0,Pass,Unsuccessful,65
1082,2610599667.0,8.7,55.9,13.2,76.8,167,101374.0,Pass,Successful,65
1084,2610599779.0,10.5,83.8,4.5,69.9,167,402664.0,Pass,Successful,65
1085,2610599859.0,4.0,69.9,64.4,52.0,167,121774.0,Pass,Unsuccessful,65
1087,2610600005.0,37.4,40.3,41.4,26.2,32,22079.0,Pass,Successful,65
1088,2610600031.0,56.6,16.1,67.5,14.7,32,99487.0,Pass,Successful,66
1089,2610600043.0,67.5,14.7,67.9,0.0,32,123761.0,Pass,Unsuccessful,66
1090,2610600297.0,31.1,100.0,13.9,85.3,167,402664.0,Pass,Successful,66
1091,2610600345.0,9.9,79.9,4.7,50.5,167,313171.0,Pass,Successful,66
1092,2610600355.0,4.7,50.5,16.8,9.3,167,121774.0,Pass,Successful,66
1093,2610600391.0,16.8,9.3,26.4,16.4,167,69778.0,Pass,Successful,66
1094,2610600405.0,27.6,12.9,34.7,28.4,167,101374.0,Pass,Successful,66
1095,2610600423.0,34.7,28.4,30.4,35.0,167,365409.0,Pass,Successful,66
1096,2610600451.0,30.4,35.0,34.2,63.5,167,303139.0,Pass,Unsuccessful,66
1098,2610600497.0,74.1,39.7,75.2,47.9,32,336915.0,Pass,Unsuccessful,66
1100,2610600637.0,87.0,18.4,89.7,26.2,32,69344.0,Pass,Unsuccessful,66
1104,2610601073.0,99.5,0.5,96.2,40.8,32,69344.0,Pass,Unsuccessful,67
1108,2610601455.0,99.5,0.5,91.9,48.6,32,69344.0,Pass,Unsuccessful,67
1110,2610601487.0,74.1,39.6,77.1,21.4,32,123761.0,Pass,Successful,67
1111,2610601511.0,77.1,21.4,85.4,7.9,32,353418.0,Pass,Successful,67
1112,2610601597.0,85.7,7.7,74.7,16.3,32,69344.0,Pass,Successful,67
1113,2610601619.0,75.3,16.3,76.1,7.0,32,353418.0,Pass,Successful,67
1114,2610601631.0,75.1,7.0,71.0,14.7,32,69344.0,Pass,Successful,67
1115,2610601649.0,71.9,15.5,83.1,48.4,32,123761.0,Pass,Unsuccessful,68
1117,2610601829.0,63.7,0.0,54.1,11.4,32,353418.0,Pass,Successful,68
1118,2610601883.0,53.6,14.9,45.6,57.4,32,123761.0,Pass,Successful,68
1119,2610601895.0,47.6,40.3,54.9,7.6,32,100008.0,Pass,Successful,68
1120,2610601949.0,54.9,7.6,43.8,11.7,32,353418.0,Pass,Successful,68
1121,2610602003.0,42.4,36.7,36.7,54.0,32,99487.0,Pass,Successful,68
1122,2610602029.0,37.1,51.6,60.8,6.1,32,100008.0,Pass,Successful,68
1123,2610602067.0,62.3,6.2,55.7,11.6,32,353418.0,Pass,Successful,68
1124,2610602157.0,59.6,13.8,87.4,44.4,32,69344.0,Pass,Successful,68
1126,2610602685.0,4.6,49.9,6.5,38.2,167,121774.0,Pass,Successful,69
1127,2610749463.0,6.8,39.8,4.4,60.5,167,313171.0,Pass,Successful,69
1128,2610749525.0,4.4,60.5,32.9,96.5,167,121774.0,Pass,Successful,69
1129,2610602735.0,68.7,80.2,75.7,95.6,167,402664.0,Pass,Successful,69
1130,2610602775.0,75.7,95.6,63.0,88.3,167,113069.0,Pass,Successful,69
1131,2610602797.0,63.0,86.1,58.9,73.3,167,136741.0,Pass,Successful,69
1132,2610602863.0,59.0,74.8,53.7,91.0,167,303139.0,Pass,Successful,69
1133,2610602929.0,51.7,74.3,38.9,40.2,167,136741.0,Pass,Successful,69
1134,2610603019.0,55.8,24.2,60.3,35.5,167,313171.0,Pass,Successful,69
1135,2610603047.0,59.2,26.7,53.8,9.6,167,365409.0,Pass,Successful,69
1136,2610603099.0,53.5,10.7,39.7,26.2,167,69778.0,Pass,Successful,69
1137,2610603149.0,39.7,26.2,42.4,52.5,167,303139.0,Pass,Successful,69
1138,2610603227.0,42.4,52.5,37.8,40.2,167,101374.0,Pass,Successful,69
1139,2610603299.0,52.2,60.6,57.1,94.6,167,303139.0,Pass,Successful,69
1140,2610603343.0,57.1,94.6,59.7,71.3,167,402664.0,Pass,Successful,69
1141,2610603397.0,57.7,76.3,50.9,74.0,167,136741.0,Pass,Successful,70
1142,2610603409.0,47.3,71.9,53.0,64.5,167,303139.0,Pass,Successful,70
1143,2610603593.0,53.0,64.5,44.5,79.0,167,101374.0,Pass,Successful,70
1144,2610603667.0,46.4,61.5,46.6,13.2,167,136741.0,Pass,Successful,70
1145,2610603709.0,50.1,12.2,56.4,16.7,167,69778.0,Pass,Successful,70
1146,2610603755.0,55.4,10.3,52.4,15.6,167,365409.0,Pass,Successful,70
1147,2610603841.0,47.1,21.6,35.7,41.9,167,69778.0,Pass,Successful,70
1148,2610603881.0,37.0,44.4,34.7,61.0,167,313171.0,Pass,Successful,70
1149,2610603913.0,34.6,57.6,45.5,56.9,167,303139.0,Pass,Successful,70
1150,2610603933.0,45.5,56.9,46.9,91.0,167,101374.0,Pass,Successful,70
1151,2610603973.0,46.9,91.0,66.4,70.4,167,402664.0,Pass,Successful,70
1152,2610604069.0,69.1,57.6,88.5,55.6,167,113069.0,Pass,Successful,70
1157,2610604723.0,99.5,99.5,90.0,95.4,167,365409.0,Pass,Successful,71
1160,2610604759.0,83.4,76.0,87.9,56.2,167,113069.0,Pass,Unsuccessful,71
1162,2610604837.0,16.9,15.8,25.6,16.6,32,69344.0,Pass,Unsuccessful,71
1163,2610604939.0,73.0,89.2,69.4,93.9,167,113069.0,Pass,Successful,71
1164,2610604985.0,63.0,68.6,55.2,56.9,167,365409.0,Pass,Successful,71
1165,2610605075.0,55.2,56.9,65.6,49.3,167,69778.0,Pass,Successful,71
1166,2610605107.0,71.1,45.8,80.2,34.8,167,303139.0,Pass,Successful,71
1167,2610605175.0,79.7,32.9,77.3,9.5,167,315227.0,Pass,Successful,71
1168,2610605235.0,76.4,12.2,68.6,18.1,167,136741.0,Pass,Successful,71
1169,2610605261.0,68.4,18.1,76.7,5.4,167,313171.0,Pass,Successful,71
1170,2610605339.0,76.7,5.4,70.3,15.1,167,136741.0,Pass,Successful,71
1171,2610605357.0,70.3,15.1,78.7,19.9,167,313171.0,Pass,Successful,71
1172,2610605449.0,78.7,19.9,87.9,10.5,167,101374.0,Pass,Successful,71
1173,2610605537.0,81.4,9.6,55.2,46.3,167,136741.0,Pass,Successful,72
1174,2610605587.0,55.4,38.0,66.0,12.4,167,69778.0,Pass,Successful,72
1175,2610605713.0,66.8,12.4,75.0,9.6,167,136741.0,Pass,Successful,72
1176,2610605829.0,74.7,10.7,96.0,29.9,167,331254.0,Pass,Successful,72
1181,2610606017.0,1.2,68.2,4.9,83.0,32,100008.0,Pass,Successful,72
1182,2610606037.0,5.5,84.2,8.2,74.0,32,22079.0,Pass,Successful,72
1183,2610606085.0,8.2,74.0,31.5,83.7,32,100008.0,Pass,Unsuccessful,72
1185,2610606175.0,68.7,17.4,61.8,15.6,167,101374.0,Pass,Successful,72
1186,2610606255.0,60.5,16.6,58.2,65.2,167,313171.0,Pass,Successful,72
1187,2610606317.0,60.7,67.7,89.8,0.0,167,402664.0,Pass,Unsuccessful,72
1193,2610607167.0,14.1,100.0,27.6,89.8,32,362275.0,Pass,Successful,73
1194,2610750007.0,29.5,86.2,43.4,83.0,32,69344.0,Pass,Unsuccessful,73
1197,2610607425.0,32.5,100.0,47.6,90.3,32,362275.0,Pass,Unsuccessful,73
1200,2610750435.0,55.2,8.7,61.0,21.9,167,69778.0,Pass,Unsuccessful,73
1201,2610607459.0,38.3,73.0,49.1,88.4,32,336915.0,Pass,Unsuccessful,73
1204,2610607577.0,47.2,14.9,18.5,50.0,167,69778.0,Pass,Successful,73
1205,2610607619.0,18.5,50.0,31.9,50.5,167,121774.0,Pass,Successful,73
1206,2610607645.0,30.7,50.5,32.7,44.1,167,101374.0,Pass,Successful,73
1207,2610607697.0,32.7,44.1,50.3,91.7,167,303139.0,Pass,Successful,73
1208,2610607829.0,65.0,81.9,69.5,68.6,167,402664.0,Pass,Successful,73
1213,2610608487.0,99.5,99.5,86.8,92.0,167,365409.0,Pass,Successful,74
1214,2610608507.0,86.8,92.0,77.3,81.6,167,113069.0,Pass,Successful,74
1215,2610608551.0,77.9,81.6,95.9,30.1,167,365409.0,Pass,Successful,74
1218,2610608579.0,95.9,30.1,95.8,40.9,167,303139.0,Pass,Unsuccessful,74
1223,2610608673.0,23.9,33.2,29.7,43.4,32,123761.0,Pass,Successful,74
1225,2610608709.0,32.4,44.4,28.3,43.7,32,437022.0,Pass,Successful,74
1226,2610608733.0,28.3,43.7,35.4,56.6,32,69344.0,Pass,Unsuccessful,74
1228,2610608965.0,36.7,100.0,28.9,82.1,32,362275.0,Pass,Successful,74
1229,2610609017.0,28.5,81.3,22.8,56.3,32,22079.0,Pass,Successful,74
1230,2610609103.0,23.2,56.0,23.9,69.0,32,99487.0,Pass,Successful,74
1231,2610609137.0,23.8,70.6,36.3,70.5,32,22079.0,Pass,Successful,75
1232,2610609227.0,34.9,66.7,27.0,45.2,32,69344.0,Pass,Successful,75
1233,2610609283.0,27.0,45.2,48.0,92.1,32,99487.0,Pass,Successful,75
1234,2610609341.0,53.5,92.1,62.3,94.5,32,362275.0,Pass,Successful,75
1235,2610609375.0,53.3,91.3,39.0,67.7,32,437022.0,Pass,Successful,75
1236,2610609425.0,41.3,64.8,39.2,31.5,32,22079.0,Pass,Successful,75
1237,2610609443.0,44.7,23.9,57.5,20.7,32,99487.0,Pass,Successful,75
1238,2610609475.0,56.2,20.4,41.2,11.1,32,336915.0,Pass,Successful,75
1239,2610609557.0,40.0,12.2,38.5,29.7,32,99487.0,Pass,Successful,75
1240,2610609577.0,38.7,38.7,64.2,31.8,32,69344.0,Pass,Unsuccessful,75
1242,2610609671.0,39.0,58.9,44.4,34.0,167,402664.0,Pass,Successful,75
1243,2610609701.0,44.5,34.0,69.6,48.6,167,331254.0,Pass,Unsuccessful,75
1244,2610609749.0,27.0,49.9,27.3,64.8,32,99487.0,Pass,Successful,75
1246,2610609853.0,26.8,65.2,28.7,44.9,32,22079.0,Pass,Successful,75
1247,2610609943.0,29.2,25.3,25.8,11.2,32,99487.0,Pass,Successful,75
1248,2610610001.0,22.9,10.9,11.0,41.7,32,353418.0,Pass,Successful,75
1249,2610610069.0,11.8,45.5,21.9,90.1,32,260843.0,Pass,Successful,75
1250,2610610111.0,25.6,92.6,35.3,91.2,32,362275.0,Pass,Successful,75
1253,2610610217.0,59.5,18.1,31.0,23.5,167,69778.0,Pass,Successful,76
1254,2610610317.0,31.0,23.5,15.2,52.4,167,313171.0,Pass,Successful,76
1255,2610610419.0,19.0,67.1,54.2,96.8,167,121774.0,Pass,Successful,76
1256,2610610431.0,47.2,97.1,41.0,96.4,167,113069.0,Pass,Unsuccessful,76
1258,2610610925.0,47.0,100.0,41.1,72.1,167,402664.0,Pass,Successful,76
1259,2610610965.0,54.7,72.5,45.2,90.0,167,313171.0,Pass,Successful,76
1260,2610611061.0,45.2,90.0,35.6,77.5,167,402664.0,Pass,Successful,76
1261,2610611159.0,34.6,70.8,31.8,45.3,167,101374.0,Pass,Successful,76
1262,2610611213.0,43.1,39.5,53.6,57.8,167,303139.0,Pass,Successful,76
1263,2610611231.0,54.3,64.5,52.3,53.5,167,365409.0,Pass,Successful,76
1264,2610611295.0,52.3,53.5,37.8,57.3,167,101374.0,Pass,Successful,76
1265,2610611353.0,37.8,57.3,43.2,65.4,167,313171.0,Pass,Successful,76
1266,2610611403.0,43.2,65.4,34.2,50.8,167,365409.0,Pass,Successful,76
1267,2610611439.0,34.2,50.8,41.8,39.9,167,313171.0,Pass,Successful,76
1268,2610611493.0,41.8,39.9,52.8,5.4,167,303139.0,Pass,Successful,77
1269,2610611591.0,52.1,6.6,45.0,22.5,167,69778.0,Pass,Successful,77
1270,2610611657.0,46.5,27.5,40.0,63.0,167,303139.0,Pass,Successful,77
1271,2610611709.0,43.5,68.4,42.3,83.6,167,313171.0,Pass,Successful,77
1272,2610611735.0,42.3,83.6,50.9,71.8,167,402664.0,Pass,Successful,77
1273,2610611803.0,50.9,71.8,55.5,78.5,167,365409.0,Pass,Successful,77
1274,2610611863.0,69.6,69.8,71.1,41.9,167,402664.0,Pass,Successful,77
1275,2610611887.0,71.1,41.9,73.0,39.2,167,136741.0,Pass,Unsuccessful,77
1277,2610611981.0,77.3,45.6,87.7,34.5,167,365409.0,Pass,Successful,77
1278,2610612021.0,90.9,34.5,91.4,40.5,167,331254.0,Pass,Successful,77
1280,2610612073.0,88.0,29.6,80.9,31.1,167,331254.0,Pass,Successful,77
1281,2610612105.0,80.9,31.1,88.0,16.9,167,136741.0,Pass,Successful,77
1282,2610612183.0,88.2,16.7,86.7,26.9,167,331254.0,Pass,Successful,77
1283,2610612229.0,85.6,16.6,73.9,18.9,167,136741.0,Pass,Successful,77
1284,2610612267.0,73.9,18.9,80.8,11.2,167,69778.0,Pass,Successful,77
1285,2610612307.0,80.7,10.8,69.4,13.9,167,136741.0,Pass,Successful,77
1286,2610612337.0,69.5,13.9,72.0,19.8,167,69778.0,Pass,Successful,77
1287,2610612365.0,72.0,19.8,68.4,24.7,167,365409.0,Pass,Successful,77
1288,2610612409.0,68.4,24.7,65.1,15.6,167,303139.0,Pass,Successful,77
1289,2610612483.0,65.1,15.6,51.0,26.7,167,69778.0,Pass,Successful,77
1290,2610612583.0,52.4,40.5,58.0,64.9,167,313171.0,Pass,Successful,77
1291,2610612605.0,59.5,68.1,55.4,78.5,167,101374.0,Pass,Successful,77
1292,2610612667.0,55.4,78.5,60.7,63.8,167,402664.0,Pass,Successful,77
1293,2610612767.0,61.2,60.6,78.8,12.9,167,303139.0,Pass,Successful,77
1294,2610612805.0,75.0,28.1,73.4,13.0,167,331254.0,Pass,Successful,78
1295,2610612857.0,73.5,14.0,68.3,23.8,167,136741.0,Pass,Successful,78
1296,2610612897.0,68.3,23.8,56.9,21.3,167,331254.0,Pass,Successful,78
1297,2610612973.0,56.3,22.8,51.4,47.3,167,69778.0,Pass,Successful,78
1298,2610613017.0,51.4,47.3,56.3,44.6,167,313171.0,Pass,Successful,78
1299,2610613063.0,56.3,44.6,51.5,26.9,167,303139.0,Pass,Successful,78
1300,2610613175.0,47.9,10.7,53.7,10.3,167,69778.0,Pass,Successful,78
1301,2610613289.0,41.7,21.3,31.1,53.0,167,136741.0,Pass,Successful,78
1302,2610613321.0,38.4,66.2,35.5,75.7,167,313171.0,Pass,Successful,78
1303,2610613549.0,35.5,75.7,30.0,53.9,167,402664.0,Pass,Successful,78
1304,2610613673.0,32.4,40.4,30.5,59.1,167,136741.0,Pass,Successful,78
1305,2610613753.0,33.3,56.2,55.6,32.8,167,313171.0,Pass,Successful,78
1306,2610613845.0,68.0,22.0,76.3,11.3,167,365409.0,Pass,Successful,78
1307,2610613869.0,73.1,31.1,69.5,41.2,167,331254.0,Pass,Successful,78
1308,2610613907.0,69.5,41.2,67.8,63.5,167,303139.0,Pass,Successful,78
1309,2610614085.0,74.4,64.0,80.6,73.0,167,136741.0,Pass,Successful,78
1310,2610614113.0,78.8,73.1,72.1,69.9,167,113069.0,Pass,Successful,78
1311,2610614285.0,72.1,69.9,71.5,50.2,167,402664.0,Pass,Successful,78
1314,2610614385.0,95.3,34.1,97.5,49.0,167,315227.0,Pass,Successful,79
1316,2610615947.0,49.9,50.2,32.6,44.6,32,123761.0,Pass,Successful,80
1317,2610615969.0,33.3,45.4,37.0,56.9,32,99487.0,Pass,Successful,80
1318,2610616011.0,37.0,56.8,30.3,43.7,32,69344.0,Pass,Successful,80
1319,2610616225.0,30.3,43.7,30.8,58.0,32,99487.0,Pass,Successful,80
1320,2610616309.0,31.9,60.8,29.6,35.7,32,22079.0,Pass,Successful,80
1321,2610751305.0,30.3,37.5,77.9,6.1,32,99487.0,Pass,Unsuccessful,80
1323,2610616379.0,23.8,96.3,10.0,72.8,167,402664.0,Pass,Successful,80
1324,2610616433.0,10.5,70.6,14.4,51.2,167,121774.0,Pass,Successful,80
1325,2610616505.0,14.4,51.2,45.6,83.1,167,313171.0,Pass,Successful,80
1328,2610616613.0,60.5,18.9,65.7,32.0,32,336915.0,Pass,Successful,80
1329,2610616657.0,70.7,33.9,71.6,53.6,32,353418.0,Pass,Unsuccessful,80
1332,2610616709.0,9.2,45.6,20.0,42.4,167,121774.0,Pass,Successful,80
1333,2610616747.0,20.0,42.4,11.7,63.2,167,313171.0,Pass,Successful,80
1334,2610616773.0,11.7,63.2,20.3,59.6,167,402664.0,Pass,Successful,80
1335,2610616803.0,20.3,59.6,25.7,78.4,167,303139.0,Pass,Successful,80
1336,2610616815.0,25.7,78.4,27.8,67.2,167,136741.0,Pass,Successful,81
1337,2610616877.0,27.8,67.2,23.1,67.4,167,101374.0,Pass,Successful,81
1338,2610617027.0,26.3,53.9,29.3,13.4,167,303139.0,Pass,Successful,81
1339,2610617151.0,63.5,56.1,70.1,90.2,167,69778.0,Pass,Successful,81
1340,2610617159.0,86.3,73.3,87.7,69.6,167,113069.0,Pass,Unsuccessful,81
1343,2610617763.0,4.9,58.9,7.1,51.1,32,22079.0,Pass,Successful,81
1344,2610617881.0,10.5,49.9,53.8,60.3,32,260843.0,Pass,Unsuccessful,81
1345,2610617947.0,45.6,41.2,25.9,49.0,167,303139.0,Pass,Successful,81
1347,2610618019.0,25.9,49.0,8.2,59.3,167,101374.0,Pass,Successful,82
1348,2610618049.0,8.2,59.3,22.6,54.1,167,121774.0,Pass,Successful,82
1349,2610618087.0,22.6,54.1,26.4,38.0,167,303139.0,Pass,Unsuccessful,82
1351,2610618267.0,79.9,65.6,85.7,74.4,32,69344.0,Pass,Successful,82
1352,2610618305.0,98.1,72.5,96.5,56.5,32,437022.0,Pass,Unsuccessful,82
1360,2610618637.0,70.3,100.0,78.3,95.5,32,362275.0,Pass,Successful,82
1363,2610618871.0,69.5,100.0,51.8,84.5,32,362275.0,Pass,Successful,82
1364,2610618933.0,51.8,84.5,60.1,92.9,32,99487.0,Pass,Successful,82
